graph_idx,graph_smiles,canonical_smiles,pickle_path,source,match_type
16436,c1ccc2n[nH]nc2c1,c1ccc2n[nH]nc2c1,qm9/c1ccc2n[nH]nc2c1.pickle,qm9,canonical
16442,Oc1c(I)cc(Cl)c2cccnc12,Oc1c(I)cc(Cl)c2cccnc12,drugs/Oc1c(I)cc(Cl)c2cccnc12.pickle,drugs,canonical
16446,Nc1cc(-c2ccccc2)ccc1O,Nc1cc(-c2ccccc2)ccc1O,drugs/Nc1cc(-c2ccccc2)ccc1O.pickle,drugs,canonical
16448,Nc1ccc(S(=O)(=O)[O-])cc1,Nc1ccc(S(=O)(=O)[O-])cc1,drugs/Nc1ccc(S(=O)(=O)[O-])cc1.pickle,drugs,canonical
16449,Cc1ccc([N+](=O)[O-])cc1N,Cc1ccc([N+](=O)[O-])cc1N,drugs/Cc1ccc([N+](=O)[O-])cc1N.pickle,drugs,canonical
16453,Nc1cccc2c(=O)[nH][nH]c(=O)c12,Nc1cccc2c(=O)[nH][nH]c(=O)c12,drugs/Nc1cccc2c(=O)[nH][nH]c(=O)c12.pickle,drugs,canonical
16455,O=C1OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21,O=C1OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21,drugs/O=C1OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21.pickle,drugs,canonical
16456,CCN(CC)C(=S)SSC(=S)N(CC)CC,CCN(CC)C(=S)SSC(=S)N(CC)CC,drugs/CCN(CC)C(=S)SSC(=S)N(CC)CC.pickle,drugs,canonical
16462,O=C(c1ccccc1)c1ccccn1,O=C(c1ccccc1)c1ccccn1,drugs/O=C(c1ccccc1)c1ccccn1.pickle,drugs,canonical
16463,CCN(CC)c1ccc(C(=C2C=CC(=[N+](CC)CC)C=C2)c2ccccc2)cc1,CCN(CC)c1ccc(C(=C2C=CC(=[N+](CC)CC)C=C2)c2ccccc2)cc1,drugs/CCN(CC)c1ccc(C(=C2C=CC(=[N+](CC)CC)C=C2)c2ccccc2)cc1.pickle,drugs,canonical
16471,CCc1ccccc1O,CCc1ccccc1O,qm9/CCc1ccccc1O.pickle,qm9,canonical
16475,CC(C)C(C)(C)C(C)C,CC(C)C(C)(C)C(C)C,qm9/CC(C)C(C)(C)C(C)C.pickle,qm9,canonical
16476,CCCC#CCO,CCCC#CCO,qm9/CCCC#CCO.pickle,qm9,canonical
16481,CCN(CC)C(=S)[S-],CCN(CC)C(=S)[S-],drugs/CCN(CC)C(=S)[S-].pickle,drugs,canonical
16482,COP(=O)(OC)C(O)C(Cl)(Cl)Cl,COP(=O)(OC)C(O)C(Cl)(Cl)Cl,drugs/COP(=O)(OC)C(O)C(Cl)(Cl)Cl.pickle,drugs,canonical
16486,COc1cc(OC)c(Cl)cc1N,COc1cc(OC)c(Cl)cc1N,drugs/COc1cc(OC)c(Cl)cc1N.pickle,drugs,canonical
16497,CC(C)CCC[C@@H](C)C1CCC2C3CC=C4C[C@@H](O)CC[C@]4(C)C3CC[C@@]21C,CC(C)CCCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,drugs/CC(C)CCCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C.pickle,drugs,no_stereo
16501,[H]SCC([NH3+])C(=O)O,[NH3+]C(CS)C(=O)O,drugs/[NH3+]C(CS)C(=O)O.pickle,drugs,canonical
16505,CCCC(C)(CO)CO,CCCC(C)(CO)CO,qm9/CCCC(C)(CO)CO.pickle,qm9,canonical
16546,O=C(O)C1CCCN1C(=O)OCc1ccccc1,O=C(O)C1CCCN1C(=O)OCc1ccccc1,drugs/O=C(O)C1CCCN1C(=O)OCc1ccccc1.pickle,drugs,canonical
16548,C#CC(=O)OCC,C#CC(=O)OCC,qm9/C#CC(=O)OCC.pickle,qm9,canonical
16576,CC(C)(C)OC(=O)N1CCC[C@@H]1C(=O)O,CC(C)(C)OC(=O)N1CCCC1C(=O)O,drugs/CC(C)(C)OC(=O)N1CCCC1C(=O)O.pickle,drugs,no_stereo
16595,CC(C)(CO)C(O)C(=O)NCCCO,CC(C)(CO)C(O)C(=O)NCCCO,drugs/CC(C)(CO)C(O)C(=O)NCCCO.pickle,drugs,canonical
16596,C=C(C)[C@H]1CC=C(C)CC1,C=C(C)[C@H]1CC=C(C)CC1,drugs/C=C(C)[C@H]1CC=C(C)CC1.pickle,drugs,canonical
16600,OC[C@H]1O[C@@H](Oc2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O,OC[C@H]1O[C@@H](Oc2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O,drugs/OC[C@H]1O[C@@H](Oc2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O.pickle,drugs,canonical
16606,[H]C([H])=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@]([H])(CC[C@@]4([H])[C@@]3(C)CC[C@@]3([H])C(C)(C)[C@@H](O)CC[C@]43C)[C@@]12[H],C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,drugs/C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12.pickle,drugs,canonical
16607,[H][C@@](C#N)(O[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O)c1ccccc1,N#C[C@H](O[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O)c1ccccc1,drugs/N#C[C@H](O[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O)c1ccccc1.pickle,drugs,canonical
16609,OCC1O[C@@H](O[C@H]2C(O)C(O)[C@H](O)O[C@H]2CO)C(O)[C@@H](O)[C@H]1O,OCC1OC(OC2C(CO)OC(O)C(O)C2O)C(O)C(O)C1O,drugs/OCC1OC(OC2C(CO)OC(O)C(O)C2O)C(O)C(O)C1O.pickle,drugs,no_stereo
16611,[H]C1([H])C(C(=O)O)=C[C@H](O)[C@H](O)[C@H]1O,O=C(O)C1=CC(O)C(O)C(O)C1,drugs/O=C(O)C1=CC(O)C(O)C(O)C1.pickle,drugs,no_stereo
16614,COCCCC(=O)OC,COCCCC(=O)OC,qm9/COCCCC(=O)OC.pickle,qm9,canonical
16615,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C(=O)[C@]2(C)C[C@@H](O)CC2(C)C)C(C)(C)C[C@H](O)C1,CC(C=CC=C(C)C=CC(=O)C1(C)CC(O)CC1(C)C)=CC=CC=C(C)C=CC=C(C)C=CC1=C(C)CC(O)CC1(C)C,drugs/CC(C=CC=C(C)C=CC(=O)C1(C)CC(O)CC1(C)C)=CC=CC=C(C)C=CC=C(C)C=CC1=C(C)CC(O)CC1(C)C.pickle,drugs,no_stereo
16617,Cc1c(C(=O)O)c(O)cc2c1C(=O)c1c(O)c([C@@H]3O[C@H](CO)[C@@H](O)C(O)C3O)c(O)c(O)c1C2=O,Cc1c(C(=O)O)c(O)cc2c1C(=O)c1c(O)c(C3OC(CO)C(O)C(O)C3O)c(O)c(O)c1C2=O,drugs/Cc1c(C(=O)O)c(O)cc2c1C(=O)c1c(O)c(C3OC(CO)C(O)C(O)C3O)c(O)c(O)c1C2=O.pickle,drugs,no_stereo
16618,O=c1cccc2n1C[C@@H]1CNCC2C1,O=c1cccc2n1CC1CNCC2C1,drugs/O=c1cccc2n1CC1CNCC2C1.pickle,drugs,no_stereo
16620,[H]OC(=O)[C@@]1(C)[C@H](OC(C)=O)CC[C@@]2(C)[C@@]1([H])CC[C@]1(C)[C@]2([H])C(=O)C=C2[C@@]1(C)CC[C@@]1(C)CC[C@@H](C)[C@H](C)[C@@]21[H],CC(=O)O[C@@H]1CC[C@@]2(C)[C@@H](CC[C@]3(C)[C@@H]2C(=O)C=C2[C@@H]4[C@@H](C)[C@H](C)CC[C@]4(C)CC[C@]23C)[C@@]1(C)C(=O)O,drugs/CC(=O)O[C@@H]1CC[C@@]2(C)[C@@H](CC[C@]3(C)[C@@H]2C(=O)C=C2[C@@H]4[C@@H](C)[C@H](C)CC[C@]4(C)CC[C@]23C)[C@@]1(C)C(=O)O.pickle,drugs,canonical
16621,[H]N(C(C)=O)[C@H]1CCc2cc(OC)c(OC)c(OC)c2-c2ccc(OC)c(=O)cc21,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,drugs/COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2.pickle,drugs,canonical
16622,[H][C@]12CC[C@](C)(C1(C)C)[C@@]([H])(O)C2,CC1(C)C2CCC1(C)C(O)C2,drugs/CC1(C)C2CCC1(C)C(O)C2.pickle,drugs,no_stereo
16623,OCC1(O)OCC(O)C(O)C1O,OCC1(O)OCC(O)C(O)C1O,drugs/OCC1(O)OCC(O)C(O)C1O.pickle,drugs,canonical
16624,OC[C@H]1O[C@](O)(CO)C(O)C1O,OCC1OC(O)(CO)C(O)C1O,drugs/OCC1OC(O)(CO)C(O)C1O.pickle,drugs,no_stereo
16625,[H]C([H])=C1CC[C@H]2C([H])([H])[C@@H]1C2(C)C,C=C1CC[C@H]2C[C@@H]1C2(C)C,drugs/C=C1CC[C@H]2C[C@@H]1C2(C)C.pickle,drugs,canonical
16626,CC(C)=C1CC[C@@H](C)CC1=O,CC(C)=C1CC[C@@H](C)CC1=O,drugs/CC(C)=C1CC[C@@H](C)CC1=O.pickle,drugs,canonical
16627,[H]C([H])=C1C2CCC(C2)C1(C)C,C=C1C2CCC(C2)C1(C)C,drugs/C=C1C2CCC(C2)C1(C)C.pickle,drugs,canonical
16630,CCOC(=O)C1=C(C)NC(=O)NC1c1ccccc1,CCOC(=O)C1=C(C)NC(=O)NC1c1ccccc1,drugs/CCOC(=O)C1=C(C)NC(=O)NC1c1ccccc1.pickle,drugs,canonical
16635,C=C[C@](C)(O)CCC=C(C)C,C=CC(C)(O)CCC=C(C)C,drugs/C=CC(C)(O)CCC=C(C)C.pickle,drugs,no_stereo
16636,[H][C@@]12CC(C)(C)CC[C@]1(C)CC[C@]1(C)[C@@]3([H])CC[C@@]4(C)C(CCC(=O)[C@@H]4C)[C@]3(C)CC[C@@]21C,CC1C(=O)CCC2C1(C)CCC1C2(C)CCC2(C)C3CC(C)(C)CCC3(C)CCC12C,drugs/CC1C(=O)CCC2C1(C)CCC1C2(C)CCC2(C)C3CC(C)(C)CCC3(C)CCC12C.pickle,drugs,no_stereo
16637,C[C@@H]1CC[C@@]2(OC1)OC1CC3C4CC=C5C[C@@H](O)CC[C@]5(C)C4CC[C@]3(C)C1[C@@H]2C,CC1CCC2(OC1)OC1CC3C4CC=C5CC(O)CCC5(C)C4CCC3(C)C1C2C,drugs/CC1CCC2(OC1)OC1CC3C4CC=C5CC(O)CCC5(C)C4CCC3(C)C1C2C.pickle,drugs,no_stereo
16647,[H][C@]12OCC[C@@]1([H])[C@@H](O)CO2,O[C@H]1CO[C@H]2OCC[C@H]21,qm9/O[C@H]1CO[C@H]2OCC[C@@H]12.pickle,qm9,canonical
16649,CC12CCC(CC1)C(C)(C)O2,CC12CCC(CC1)C(C)(C)O2,drugs/CC12CCC(CC1)C(C)(C)O2.pickle,drugs,canonical
16654,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2,drugs/COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2.pickle,drugs,canonical
16670,COc1cc2c(cc1O)C[C@H]1c3c(cc(O)c(OC)c3-2)CCN1C,COc1cc2c(cc1O)C[C@H]1c3c(cc(O)c(OC)c3-2)CCN1C,drugs/COc1cc2c(cc1O)C[C@H]1c3c(cc(O)c(OC)c3-2)CCN1C.pickle,drugs,canonical
16672,COc1ccc2c(c1O)-c1c(OC)c(OC)cc3c1C(C2)N(C)CC3,COc1ccc2c(c1O)-c1c(OC)c(OC)cc3c1C(C2)N(C)CC3,drugs/COc1ccc2c(c1O)-c1c(OC)c(OC)cc3c1C(C2)N(C)CC3.pickle,drugs,canonical
16674,COc1cc2c(cc1O)[C@H](Cc1ccc(O)cc1)NCC2,COc1cc2c(cc1O)C(Cc1ccc(O)cc1)NCC2,drugs/COc1cc2c(cc1O)C(Cc1ccc(O)cc1)NCC2.pickle,drugs,no_stereo
16683,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,drugs/O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12.pickle,drugs,canonical
16687,O=C(O)C1(O)C[C@@H](O)C(O)[C@H](O)C1,O=C(O)C1(O)CC(O)C(O)C(O)C1,drugs/O=C(O)C1(O)CC(O)C(O)C(O)C1.pickle,drugs,no_stereo
16690,O=C(/C=C/c1ccc(O)c(O)c1)O[C@@H]1C[C@](O)(C(=O)O)C[C@@H](O)[C@H]1O,O=C(/C=C/c1ccc(O)c(O)c1)O[C@@H]1C[C@](O)(C(=O)O)C[C@@H](O)[C@H]1O,drugs/O=C(_C=C_c1ccc(O)c(O)c1)O[C@@H]1C[C@](O)(C(=O)O)C[C@@H](O)[C@H]1O.pickle,drugs,canonical
16692,COc1cc(/C=C/C(=O)O)ccc1O,COc1cc(/C=C/C(=O)O)ccc1O,drugs/COc1cc(_C=C_C(=O)O)ccc1O.pickle,drugs,canonical
16697,O=C(O)C1=C[C@@H](O)[C@@H](O)[C@H](O)C1,O=C(O)C1=CC(O)C(O)C(O)C1,drugs/O=C(O)C1=CC(O)C(O)C(O)C1.pickle,drugs,no_stereo
16698,O=c1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,O=c1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,drugs/O=c1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12.pickle,drugs,canonical
16700,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(O)cc4)oc4cc(O)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,CC1OC(OCC2OC(Oc3c(-c4ccc(O)cc4)oc4cc(O)cc(O)c4c3=O)C(O)C(O)C2O)C(O)C(O)C1O,drugs/CC1OC(OCC2OC(Oc3c(-c4ccc(O)cc4)oc4cc(O)cc(O)c4c3=O)C(O)C(O)C2O)C(O)C(O)C1O.pickle,drugs,no_stereo
16705,O=c1c2cc(O)c(O)cc2oc2cc(O)c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c12,O=c1c2cc(O)c(O)cc2oc2cc(O)c(C3OC(CO)C(O)C(O)C3O)c(O)c12,drugs/O=c1c2cc(O)c(O)cc2oc2cc(O)c(C3OC(CO)C(O)C(O)C3O)c(O)c12.pickle,drugs,no_stereo
16719,[H]C([H])(OC)C(F)(F)F,COCC(F)(F)F,qm9/COCC(F)(F)F.pickle,qm9,canonical
16768,CCC(F)(F)F,CCC(F)(F)F,qm9/CCC(F)(F)F.pickle,qm9,canonical
16852,CC1=CCC(O)(C(C)C)CC1,CC1=CCC(O)(C(C)C)CC1,drugs/CC1=CCC(O)(C(C)C)CC1.pickle,drugs,canonical
16853,Oc1cc(O)c2c(c1)O[C@@H](c1cc(O)c(O)c(O)c1)[C@H](O)C2,Oc1cc(O)c2c(c1)OC(c1cc(O)c(O)c(O)c1)C(O)C2,drugs/Oc1cc(O)c2c(c1)OC(c1cc(O)c(O)c(O)c1)C(O)C2.pickle,drugs,no_stereo
16854,CCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCC(=O)O,drugs/CCCCCCCCCCCCCC(=O)O.pickle,drugs,canonical
16856,CCC(O)CC,CCC(O)CC,qm9/CCC(O)CC.pickle,qm9,canonical
