split,graph_idx,filename,SMILES,geom_smiles,geom_match_type,geom_source,geom_canonical,geom_local_pickle
train,3468,31153,C1=CC=C2C(=C1)N=C(S2)SCC(=O)O,O=C(O)CSc1nc2ccccc2s1,canonical,drugs,O=C(O)CSc1nc2ccccc2s1,GEOM_HSQC_matched/O=C(O)CSc1nc2ccccc2s1.pickle
train,3474,31161,CC(=O)CCO,CC(=O)CCO,canonical,qm9,CC(=O)CCO,GEOM_HSQC_matched/CC(=O)CCO.pickle
train,3479,31169,C=CCNC(=S)N,C=CCNC(N)=S,canonical,drugs,C=CCNC(N)=S,GEOM_HSQC_matched/C=CCNC(N)=S.pickle
train,3484,31175,CN1CCOC1=O,CN1CCOC1=O,canonical,qm9,CN1CCOC1=O,GEOM_HSQC_matched/CN1CCOC1=O.pickle
train,3486,31178,CC1=CC(=CC=C1)F,Cc1cccc(F)c1,canonical,qm9,Cc1cccc(F)c1,GEOM_HSQC_matched/Cc1cccc(F)c1.pickle
train,3494,31187,CCCC(=O)N,CCCC(N)=O,canonical,qm9,CCCC(N)=O,GEOM_HSQC_matched/CCCC(N)=O.pickle
train,3499,31196,C1CNC(=O)NC1,O=C1NCCCN1,canonical,qm9,O=C1NCCCN1,GEOM_HSQC_matched/O=C1NCCCN1.pickle
train,3500,31197,C(C(CN)O)C(=O)O,NCC(O)CC(=O)O,canonical,drugs,NCC(O)CC(=O)O,GEOM_HSQC_matched/NCC(O)CC(=O)O.pickle
train,3504,31205,CC(=CCC/C(=C/COC(=O)C)/C)C,CC(=O)OC/C=C(\C)CCC=C(C)C,canonical,drugs,CC(=O)OC/C=C(\C)CCC=C(C)C,
train,3505,31206,C1=CC(=CC(=C1)F)C=O,O=Cc1cccc(F)c1,canonical,qm9,O=Cc1cccc(F)c1,GEOM_HSQC_matched/O=Cc1cccc(F)c1.pickle
train,3512,31215,CC(C)CCOC(=O)C,CC(=O)OCCC(C)C,canonical,qm9,CC(=O)OCCC(C)C,GEOM_HSQC_matched/CC(=O)OCCC(C)C.pickle
train,3515,31218,CC(C)CC(=O)C,CC(=O)CC(C)C,canonical,qm9,CC(=O)CC(C)C,GEOM_HSQC_matched/CC(=O)CC(C)C.pickle
train,3525,31228,CCC(=O)NC,CCC(=O)NC,canonical,qm9,CCC(=O)NC,GEOM_HSQC_matched/CCC(=O)NC.pickle
train,3529,31232,C1=CC=C(C=C1)C(=O)C2=CC=CS2,O=C(c1ccccc1)c1cccs1,canonical,drugs,O=C(c1ccccc1)c1cccs1,GEOM_HSQC_matched/O=C(c1ccccc1)c1cccs1.pickle
train,3534,31240,C1=CC=C(C=C1)C(=O)C2=CC=NC=C2,O=C(c1ccccc1)c1ccncc1,canonical,drugs,O=C(c1ccccc1)c1ccncc1,GEOM_HSQC_matched/O=C(c1ccccc1)c1ccncc1.pickle
train,3537,31243,C/C=C(/C(=C/C)/C1=CC=C(C=C1)O)\C2=CC=C(C=C2)O,C/C=C(C(=C/C)/c1ccc(O)cc1)\c1ccc(O)cc1,canonical,drugs,C/C=C(C(=C/C)/c1ccc(O)cc1)\c1ccc(O)cc1,
train,3538,31244,CN1C(=O)CSC1=S,CN1C(=O)CSC1=S,canonical,drugs,CN1C(=O)CSC1=S,GEOM_HSQC_matched/CN1C(=O)CSC1=S.pickle
train,3545,31251,C1=CC=C2C(=C1)C=CC(=C2N=NC3=NC=CS3)O,Oc1ccc2ccccc2c1N=Nc1nccs1,canonical,drugs,Oc1ccc2ccccc2c1N=Nc1nccs1,GEOM_HSQC_matched/Oc1ccc2ccccc2c1N=Nc1nccs1.pickle
train,3562,31271,CC1=C(C=CC(=C1)OC)NC2=CC=CC=C2,COc1ccc(Nc2ccccc2)c(C)c1,canonical,drugs,COc1ccc(Nc2ccccc2)c(C)c1,GEOM_HSQC_matched/COc1ccc(Nc2ccccc2)c(C)c1.pickle
train,3564,31273,C1CNCCNCCCNCCNC1,C1CNCCNCCCNCCNC1,canonical,drugs,C1CNCCNCCCNCCNC1,GEOM_HSQC_matched/C1CNCCNCCCNCCNC1.pickle
train,3570,31281,CC1=C(C=CC(=C1)F)O,Cc1cc(F)ccc1O,canonical,qm9,Cc1cc(F)ccc1O,GEOM_HSQC_matched/Cc1cc(F)ccc1O.pickle
train,3583,31296,CC1=CC(=C(C(=C1)C(=O)O)N)C,Cc1cc(C)c(N)c(C(=O)O)c1,canonical,drugs,Cc1cc(C)c(N)c(C(=O)O)c1,GEOM_HSQC_matched/Cc1cc(C)c(N)c(C(=O)O)c1.pickle
train,3593,31308,C1=CC(=CC(=C1)O)C#N,N#Cc1cccc(O)c1,canonical,qm9,N#Cc1cccc(O)c1,GEOM_HSQC_matched/N#Cc1cccc(O)c1.pickle
train,3607,31323,CC1CCC(CC1)(C)C,CC1CCC(C)(C)CC1,canonical,qm9,CC1CCC(C)(C)CC1,GEOM_HSQC_matched/CC1CCC(C)(C)CC1.pickle
train,3613,31330,C1=C(C=C(C=C1F)F)O,Oc1cc(F)cc(F)c1,canonical,qm9,Oc1cc(F)cc(F)c1,GEOM_HSQC_matched/Oc1cc(F)cc(F)c1.pickle
train,3623,31345,C1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=N2)NC4=CC=CC=C4,c1ccc(Nc2nc(-c3ccccc3)nc3ccccc23)cc1,canonical,drugs,c1ccc(Nc2nc(-c3ccccc3)nc3ccccc23)cc1,GEOM_HSQC_matched/c1ccc(Nc2nc(-c3ccccc3)nc3ccccc23)cc1.pickle
train,3634,31368,C1=CN=C(C=N1)C(=O)O,O=C(O)c1cnccn1,canonical,drugs,O=C(O)c1cnccn1,GEOM_HSQC_matched/O=C(O)c1cnccn1.pickle
train,3640,31386,C1=CC=C(C(=C1)C(=O)N)Br,NC(=O)c1ccccc1Br,canonical,drugs,NC(=O)c1ccccc1Br,GEOM_HSQC_matched/NC(=O)c1ccccc1Br.pickle
train,3652,31400,CCOC1C=CC2=CC=CC=C2N1C(=O)OCC,CCOC(=O)N1c2ccccc2C=CC1OCC,canonical,drugs,CCOC(=O)N1c2ccccc2C=CC1OCC,GEOM_HSQC_matched/CCOC(=O)N1c2ccccc2C=CC1OCC.pickle
train,3653,31648,CCOC1C=CC2=CC=CC=C2N1C(=O)OCC,CCOC(=O)N1c2ccccc2C=CC1OCC,canonical,drugs,CCOC(=O)N1c2ccccc2C=CC1OCC,GEOM_HSQC_matched/CCOC(=O)N1c2ccccc2C=CC1OCC.pickle
train,3655,31403,CC1=CC2=C(C=C1C)N=C(C(=N2)C3=CC=CC=N3)C4=CC=CC=N4,Cc1cc2nc(-c3ccccn3)c(-c3ccccn3)nc2cc1C,canonical,drugs,Cc1cc2nc(-c3ccccn3)c(-c3ccccn3)nc2cc1C,GEOM_HSQC_matched/Cc1cc2nc(-c3ccccn3)c(-c3ccccn3)nc2cc1C.pickle
train,3657,31406,C1COC(=O)N1,O=C1NCCO1,canonical,qm9,O=C1NCCO1,GEOM_HSQC_matched/O=C1NCCO1.pickle
train,3658,31407,C([C@H]([C@@H]1[C@@H]([C@@H]2[C@H](O1)O[C@H](O2)C(Cl)(Cl)Cl)O)O)O,OCC(O)C1OC2OC(C(Cl)(Cl)Cl)OC2C1O,no_stereo,drugs,OCC(O)C1OC2OC(C(Cl)(Cl)Cl)OC2C1O,GEOM_HSQC_matched/OCC(O)C1OC2OC(C(Cl)(Cl)Cl)OC2C1O.pickle
train,3660,31410,CC1C(=O)CCCC1=O,CC1C(=O)CCCC1=O,canonical,qm9,CC1C(=O)CCCC1=O,GEOM_HSQC_matched/CC1C(=O)CCCC1=O.pickle
train,3661,31411,CN(C)C1=CC=C(C=C1)C(=O)C2=CC=CC=C2,CN(C)c1ccc(C(=O)c2ccccc2)cc1,canonical,drugs,CN(C)c1ccc(C(=O)c2ccccc2)cc1,GEOM_HSQC_matched/CN(C)c1ccc(C(=O)c2ccccc2)cc1.pickle
train,3662,31412,COC1=CC2=C(C=CC(=O)O2)C(=C1)OC,COc1cc(OC)c2ccc(=O)oc2c1,canonical,drugs,COc1cc(OC)c2ccc(=O)oc2c1,GEOM_HSQC_matched/COc1cc(OC)c2ccc(=O)oc2c1.pickle
train,3671,31421,CCCCCCCCCCCCCCCCCCOCC(CO)O,CCCCCCCCCCCCCCCCCCOCC(O)CO,canonical,drugs,CCCCCCCCCCCCCCCCCCOCC(O)CO,GEOM_HSQC_matched/CCCCCCCCCCCCCCCCCCOCC(O)CO.pickle
train,3674,31425,C1=CC=C(C=C1)C(=O)C2=CC3=C(C=C2)C=C(C=C3)O,O=C(c1ccccc1)c1ccc2cc(O)ccc2c1,canonical,drugs,O=C(c1ccccc1)c1ccc2cc(O)ccc2c1,GEOM_HSQC_matched/O=C(c1ccccc1)c1ccc2cc(O)ccc2c1.pickle
train,3677,31428,C1=CC(=CC(=C1)N)CO,Nc1cccc(CO)c1,canonical,qm9,Nc1cccc(CO)c1,GEOM_HSQC_matched/Nc1cccc(CO)c1.pickle
train,3700,31463,C1CCC(CC1)SN2C(=O)C3=CC=CC=C3C2=O,O=C1c2ccccc2C(=O)N1SC1CCCCC1,canonical,drugs,O=C1c2ccccc2C(=O)N1SC1CCCCC1,GEOM_HSQC_matched/O=C1c2ccccc2C(=O)N1SC1CCCCC1.pickle
train,3706,31473,C(CO)NC(=O)N,NC(=O)NCCO,canonical,qm9,NC(=O)NCCO,GEOM_HSQC_matched/NC(=O)NCCO.pickle
train,3715,31495,C1=C(C=NC(=C1Br)N)Br,Nc1ncc(Br)cc1Br,canonical,drugs,Nc1ncc(Br)cc1Br,GEOM_HSQC_matched/Nc1ncc(Br)cc1Br.pickle
train,3721,31507,C1=CC=C2C(=C1)C(=O)NC(=O)N2,O=c1[nH]c(=O)c2ccccc2[nH]1,canonical,drugs,O=c1[nH]c(=O)c2ccccc2[nH]1,GEOM_HSQC_matched/O=c1[nH]c(=O)c2ccccc2[nH]1.pickle
train,3723,31510,CC1=C(C2=CC=CC=C2C(=C1)OC(=O)C)OC(=O)C,CC(=O)Oc1cc(C)c(OC(C)=O)c2ccccc12,canonical,drugs,CC(=O)Oc1cc(C)c(OC(C)=O)c2ccccc12,GEOM_HSQC_matched/CC(=O)Oc1cc(C)c(OC(C)=O)c2ccccc12.pickle
train,3725,31513,CC1=C(N=CN1)CO,Cc1[nH]cnc1CO,canonical,qm9,Cc1[nH]cnc1CO,GEOM_HSQC_matched/Cc1[nH]cnc1CO.pickle
train,3757,31585,CC(=O)C1(CCNCC1)C2=CC=CC=C2,CC(=O)C1(c2ccccc2)CCNCC1,canonical,drugs,CC(=O)C1(c2ccccc2)CCNCC1,GEOM_HSQC_matched/CC(=O)C1(c2ccccc2)CCNCC1.pickle
train,3778,31609,CC(=O)NC1=CC=C(C=C1)C2=CC=C(C=C2)NC(=O)C,CC(=O)Nc1ccc(-c2ccc(NC(C)=O)cc2)cc1,canonical,drugs,CC(=O)Nc1ccc(-c2ccc(NC(C)=O)cc2)cc1,GEOM_HSQC_matched/CC(=O)Nc1ccc(-c2ccc(NC(C)=O)cc2)cc1.pickle
train,3779,31610,C1=CC=C2C(=C1)C=C(C(=C2CC3=C(C(=CC4=CC=CC=C43)C(=O)O)O)O)C(=O)O,O=C(O)c1cc2ccccc2c(Cc2c(O)c(C(=O)O)cc3ccccc23)c1O,canonical,drugs,O=C(O)c1cc2ccccc2c(Cc2c(O)c(C(=O)O)cc3ccccc23)c1O,GEOM_HSQC_matched/O=C(O)c1cc2ccccc2c(Cc2c(O)c(C(=O)O)cc3ccccc23)c1O.pickle
train,3783,31618,C1=COC(=C1)CNC2=CC(=C(C=C2C(=O)O)S(=O)(=O)N)Cl,NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl,canonical,drugs,NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl,GEOM_HSQC_matched/NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl.pickle
train,3785,31626,CC1=CC2=C(C=C1C)SC(=N2)N,Cc1cc2nc(N)sc2cc1C,canonical,drugs,Cc1cc2nc(N)sc2cc1C,GEOM_HSQC_matched/Cc1cc2nc(N)sc2cc1C.pickle
train,3786,31628,CCOC(=O)C1=C(NN=C1)N,CCOC(=O)c1cn[nH]c1N,canonical,drugs,CCOC(=O)c1cn[nH]c1N,GEOM_HSQC_matched/CCOC(=O)c1cn[nH]c1N.pickle
train,3790,31634,C1=C(NN=C1)N,Nc1ccn[nH]1,canonical,qm9,Nc1ccn[nH]1,GEOM_HSQC_matched/Nc1ccn[nH]1.pickle
train,3791,31635,C1=CC=NC(=C1)C(=O)O,O=C(O)c1ccccn1,canonical,drugs,O=C(O)c1ccccn1,GEOM_HSQC_matched/O=C(O)c1ccccn1.pickle
train,3801,31653,C1CC(OC1)N2C=C(C(=O)NC2=O)F,O=c1[nH]c(=O)n(C2CCCO2)cc1F,canonical,drugs,O=c1[nH]c(=O)n(C2CCCO2)cc1F,GEOM_HSQC_matched/O=c1[nH]c(=O)n(C2CCCO2)cc1F.pickle
train,3803,31659,C1=CC=C2C=C(C(=CC2=C1)C(=O)NN)O,NNC(=O)c1cc2ccccc2cc1O,canonical,drugs,NNC(=O)c1cc2ccccc2cc1O,GEOM_HSQC_matched/NNC(=O)c1cc2ccccc2cc1O.pickle
train,3804,31661,CC1=C(C=CC(=C1)O)O,Cc1cc(O)ccc1O,canonical,qm9,Cc1cc(O)ccc1O,GEOM_HSQC_matched/Cc1cc(O)ccc1O.pickle
train,3846,31707,C[C@H](CCO)CO,C[C@@H](CO)CCO,canonical,qm9,C[C@@H](CO)CCO,GEOM_HSQC_matched/C[C@@H](CO)CCO.pickle
train,3861,31726,C1=CC(=C(C=C1O)F)F,Oc1ccc(F)c(F)c1,canonical,qm9,Oc1ccc(F)c(F)c1,GEOM_HSQC_matched/Oc1ccc(F)c(F)c1.pickle
train,3880,31756,CCN(CC)C(=O)C1=CC=CC(=C1)C,CCN(CC)C(=O)c1cccc(C)c1,canonical,drugs,CCN(CC)C(=O)c1cccc(C)c1,GEOM_HSQC_matched/CCN(CC)C(=O)c1cccc(C)c1.pickle
train,3882,31763,C1=CNC=C1[N+](=O)[O-],O=[N+]([O-])c1cc[nH]c1,canonical,qm9,O=[N+]([O-])c1cc[nH]c1,GEOM_HSQC_matched/O=[N+]([O-])c1cc[nH]c1.pickle
train,3887,31769,CC1=C(C=CC=C1O)N,Cc1c(N)cccc1O,canonical,qm9,Cc1c(N)cccc1O,GEOM_HSQC_matched/Cc1c(N)cccc1O.pickle
train,3897,31784,C1=CNC(=O)C=C1O,O=c1cc(O)cc[nH]1,canonical,qm9,O=c1cc(O)cc[nH]1,GEOM_HSQC_matched/O=c1cc(O)cc[nH]1.pickle
train,3898,31785,C1=CN=C(NC1=O)N,Nc1nccc(=O)[nH]1,canonical,qm9,Nc1nccc(=O)[nH]1,GEOM_HSQC_matched/Nc1nccc(=O)[nH]1.pickle
train,3903,31790,C1CNC(=O)NC1=O,O=C1CCNC(=O)N1,canonical,qm9,O=C1CCNC(=O)N1,GEOM_HSQC_matched/O=C1CCNC(=O)N1.pickle
train,3904,31791,C1=CC=C(C=C1)C2(C(=O)NC(=O)N2)C3=CC=CC=C3,O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,canonical,drugs,O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,GEOM_HSQC_matched/O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1.pickle
train,3911,31804,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)CC3=C(N(N(C3=O)C4=CC=CC=C4)C)C,Cc1c(Cc2c(C)n(C)n(-c3ccccc3)c2=O)c(=O)n(-c2ccccc2)n1C,canonical,drugs,Cc1c(Cc2c(C)n(C)n(-c3ccccc3)c2=O)c(=O)n(-c2ccccc2)n1C,GEOM_HSQC_matched/Cc1c(Cc2c(C)n(C)n(-c3ccccc3)c2=O)c(=O)n(-c2ccccc2)n1C.pickle
train,3924,31819,C1=CC=C2C(=C1)C(=CN2)CC(C(=O)O)O,O=C(O)C(O)Cc1c[nH]c2ccccc12,canonical,drugs,O=C(O)C(O)Cc1c[nH]c2ccccc12,GEOM_HSQC_matched/O=C(O)C(O)Cc1c[nH]c2ccccc12.pickle
train,3938,31839,C1=CC2=C(C(=C(C=C2I)I)O)N=C1,Oc1c(I)cc(I)c2cccnc12,canonical,drugs,Oc1c(I)cc(I)c2cccnc12,GEOM_HSQC_matched/Oc1c(I)cc(I)c2cccnc12.pickle
train,3939,31840,CN1CC(=O)NC1=O,CN1CC(=O)NC1=O,canonical,qm9,CN1CC(=O)NC1=O,GEOM_HSQC_matched/CN1CC(=O)NC1=O.pickle
train,3940,31841,C1=CC(=C(C=C1[As](=O)(O)O)[N+](=O)[O-])O,O=[N+]([O-])c1cc([As](=O)(O)O)ccc1O,canonical,drugs,O=[N+]([O-])c1cc([As](=O)(O)O)ccc1O,
train,3943,31845,CC1=CC(=NC(=N1)N)C,Cc1cc(C)nc(N)n1,canonical,qm9,Cc1cc(C)nc(N)n1,GEOM_HSQC_matched/Cc1cc(C)nc(N)n1.pickle
train,3947,31849,CCCOCCC(=O)C,CCCOCCC(C)=O,canonical,qm9,CCCOCCC(C)=O,GEOM_HSQC_matched/CCCOCCC(C)=O.pickle
train,3949,31851,C1=CC(=C(C=C1F)N)F,Nc1cc(F)ccc1F,canonical,qm9,Nc1cc(F)ccc1F,GEOM_HSQC_matched/Nc1cc(F)ccc1F.pickle
train,3955,31857,C1=CC=C(C(=C1)C=NCCCCCCN=CC2=CC=CC=C2O)O,Oc1ccccc1C=NCCCCCCN=Cc1ccccc1O,canonical,drugs,Oc1ccccc1C=NCCCCCCN=Cc1ccccc1O,GEOM_HSQC_matched/Oc1ccccc1C=NCCCCCCN=Cc1ccccc1O.pickle
train,3957,31865,CC1=CC(=NC(=N1)NS(=O)(=O)C2=CC=C(C=C2)N)C,Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,canonical,drugs,Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,GEOM_HSQC_matched/Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1.pickle
train,3958,31866,C1C(=O)NC(=O)N1/N=C/C2=CC=C(O2)[N+](=O)[O-],O=C1CN(/N=C/c2ccc([N+](=O)[O-])o2)C(=O)N1,canonical,drugs,O=C1CN(/N=C/c2ccc([N+](=O)[O-])o2)C(=O)N1,GEOM_HSQC_matched/O=C1CN(_N=C_c2ccc([N+](=O)[O-])o2)C(=O)N1.pickle
train,3982,31896,CC(C1=CC(=C(C=C1)C2=CC=CC=C2)F)C(=O)O,CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,canonical,drugs,CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,GEOM_HSQC_matched/CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1.pickle
train,3984,31899,C1=CN=CC=C1SSC2=CC=NC=C2,c1cc(SSc2ccncc2)ccn1,canonical,drugs,c1cc(SSc2ccncc2)ccn1,GEOM_HSQC_matched/c1cc(SSc2ccncc2)ccn1.pickle
train,3987,31903,C1C2=CC=CC=C2CO1,c1ccc2c(c1)COC2,canonical,qm9,c1ccc2c(c1)COC2,GEOM_HSQC_matched/c1ccc2c(c1)COC2.pickle
train,3991,31922,C1CCC(C1)(C(=O)O)N,NC1(C(=O)O)CCCC1,canonical,qm9,NC1(C(=O)O)CCCC1,GEOM_HSQC_matched/NC1(C(=O)O)CCCC1.pickle
train,3998,31938,CC(C)(C(=O)O)NC,CNC(C)(C)C(=O)O,canonical,qm9,CNC(C)(C)C(=O)O,GEOM_HSQC_matched/CNC(C)(C)C(=O)O.pickle
train,4013,31957,CC1=NN(C(=C1)N)C2=CC=CC=C2,Cc1cc(N)n(-c2ccccc2)n1,canonical,drugs,Cc1cc(N)n(-c2ccccc2)n1,GEOM_HSQC_matched/Cc1cc(N)n(-c2ccccc2)n1.pickle
train,4022,31966,CC1=CC=CO1,Cc1ccco1,canonical,qm9,Cc1ccco1,GEOM_HSQC_matched/Cc1ccco1.pickle
train,4024,31968,CCC(=O)CC,CCC(=O)CC,canonical,qm9,CCC(=O)CC,GEOM_HSQC_matched/CCC(=O)CC.pickle
train,4025,31969,COCCOC,COCCOC,canonical,qm9,COCCOC,GEOM_HSQC_matched/COCCOC.pickle
train,4026,31970,CC(C)C#N,CC(C)C#N,canonical,qm9,CC(C)C#N,GEOM_HSQC_matched/CC(C)C#N.pickle
train,4051,32005,C1=CC=C(C=C1)COC2=CC=C(C=C2)C(=O)O,O=C(O)c1ccc(OCc2ccccc2)cc1,canonical,drugs,O=C(O)c1ccc(OCc2ccccc2)cc1,GEOM_HSQC_matched/O=C(O)c1ccc(OCc2ccccc2)cc1.pickle
train,4052,32007,C1=CN=C(C=C1C(=O)O)Cl,O=C(O)c1ccnc(Cl)c1,canonical,drugs,O=C(O)c1ccnc(Cl)c1,GEOM_HSQC_matched/O=C(O)c1ccnc(Cl)c1.pickle
train,4056,32014,C1=NC(=C(N1)CO)CO,OCc1nc[nH]c1CO,canonical,qm9,OCc1nc[nH]c1CO,GEOM_HSQC_matched/OCc1nc[nH]c1CO.pickle
train,4059,32017,COC(=O)C1=C(N=CN1)C(=O)OC,COC(=O)c1nc[nH]c1C(=O)OC,canonical,drugs,COC(=O)c1nc[nH]c1C(=O)OC,GEOM_HSQC_matched/COC(=O)c1nc[nH]c1C(=O)OC.pickle
train,4060,32018,C1=CC(=CC(=C1)OC2=CC=C(C=C2)N)OC3=CC=C(C=C3)N,Nc1ccc(Oc2cccc(Oc3ccc(N)cc3)c2)cc1,canonical,drugs,Nc1ccc(Oc2cccc(Oc3ccc(N)cc3)c2)cc1,GEOM_HSQC_matched/Nc1ccc(Oc2cccc(Oc3ccc(N)cc3)c2)cc1.pickle
train,4062,32023,CC(=O)C1=CC2=C(O1)C(=CC=C2)OC,COc1cccc2cc(C(C)=O)oc12,canonical,drugs,COc1cccc2cc(C(C)=O)oc12,GEOM_HSQC_matched/COc1cccc2cc(C(C)=O)oc12.pickle
train,4064,32025,C1=CC=C(C=C1)C[C@@H](C(=O)O)N2C(=O)C3=CC=CC=C3C2=O,O=C(O)C(Cc1ccccc1)N1C(=O)c2ccccc2C1=O,no_stereo,drugs,O=C(O)C(Cc1ccccc1)N1C(=O)c2ccccc2C1=O,GEOM_HSQC_matched/O=C(O)C(Cc1ccccc1)N1C(=O)c2ccccc2C1=O.pickle
train,4070,32031,CCC(=O)C1=CC=C(C=C1)C2=CC=CC=C2,CCC(=O)c1ccc(-c2ccccc2)cc1,canonical,drugs,CCC(=O)c1ccc(-c2ccccc2)cc1,GEOM_HSQC_matched/CCC(=O)c1ccc(-c2ccccc2)cc1.pickle
train,4075,32038,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)CN(C)C,CN(C)Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,canonical,drugs,CN(C)Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,GEOM_HSQC_matched/CN(C)Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1.pickle
train,4077,32040,C1=CC(=CN=C1)CC#N,N#CCc1cccnc1,canonical,qm9,N#CCc1cccnc1,GEOM_HSQC_matched/N#CCc1cccnc1.pickle
train,4091,32055,CC1=C(C=CC=C1F)F,Cc1c(F)cccc1F,canonical,qm9,Cc1c(F)cccc1F,GEOM_HSQC_matched/Cc1c(F)cccc1F.pickle
train,4092,32056,CC1=CC(=NC=C1)C=O,Cc1ccnc(C=O)c1,canonical,qm9,Cc1ccnc(C=O)c1,GEOM_HSQC_matched/Cc1ccnc(C=O)c1.pickle
train,4143,32119,CCOC(=O)C1=NC(=CC=C1)C(=O)OCC,CCOC(=O)c1cccc(C(=O)OCC)n1,canonical,drugs,CCOC(=O)c1cccc(C(=O)OCC)n1,GEOM_HSQC_matched/CCOC(=O)c1cccc(C(=O)OCC)n1.pickle
train,4158,32136,C1=CC=C(C=C1)CNC2=NC=NC3=C2NC=N3,c1ccc(CNc2ncnc3nc[nH]c23)cc1,canonical,drugs,c1ccc(CNc2ncnc3nc[nH]c23)cc1,GEOM_HSQC_matched/c1ccc(CNc2ncnc3nc[nH]c23)cc1.pickle
train,4163,32141,COC(=O)C1=CC(=CN=C1)O,COC(=O)c1cncc(O)c1,canonical,drugs,COC(=O)c1cncc(O)c1,GEOM_HSQC_matched/COC(=O)c1cncc(O)c1.pickle
train,4171,32156,C1=CC(=C(C=C1N)C(F)(F)F)C2=C(C=C(C=C2)N)C(F)(F)F,Nc1ccc(-c2ccc(N)cc2C(F)(F)F)c(C(F)(F)F)c1,canonical,drugs,Nc1ccc(-c2ccc(N)cc2C(F)(F)F)c(C(F)(F)F)c1,GEOM_HSQC_matched/Nc1ccc(-c2ccc(N)cc2C(F)(F)F)c(C(F)(F)F)c1.pickle
train,4178,32164,CC1=C(C=C(C=C1)F)C,Cc1ccc(F)cc1C,canonical,qm9,Cc1ccc(F)cc1C,GEOM_HSQC_matched/Cc1ccc(F)cc1C.pickle
train,4188,32176,COC1=CC=CC=C1,COc1ccccc1,canonical,qm9,COc1ccccc1,GEOM_HSQC_matched/COc1ccccc1.pickle
train,4193,32182,CCOC(=O)C1=C(SC2=C1CCCC2)N,CCOC(=O)c1c(N)sc2c1CCCC2,canonical,drugs,CCOC(=O)c1c(N)sc2c1CCCC2,GEOM_HSQC_matched/CCOC(=O)c1c(N)sc2c1CCCC2.pickle
train,4201,32192,CC1=C(C=CC(=C1)O)N,Cc1cc(O)ccc1N,canonical,qm9,Cc1cc(O)ccc1N,GEOM_HSQC_matched/Cc1cc(O)ccc1N.pickle
train,4211,32204,COC(=O)C1=CC=CO1,COC(=O)c1ccco1,canonical,qm9,COC(=O)c1ccco1,GEOM_HSQC_matched/COC(=O)c1ccco1.pickle
train,4213,32206,CC(=O)N1CCOCC1,CC(=O)N1CCOCC1,canonical,qm9,CC(=O)N1CCOCC1,GEOM_HSQC_matched/CC(=O)N1CCOCC1.pickle
train,4216,32210,C1=CC2=C(C(=C1)N)C(=O)NNC2=O,Nc1cccc2c(=O)[nH][nH]c(=O)c12,canonical,drugs,Nc1cccc2c(=O)[nH][nH]c(=O)c12,GEOM_HSQC_matched/Nc1cccc2c(=O)[nH][nH]c(=O)c12.pickle
train,4217,32211,C1=CC=C2C(=C1)C=CC=C2OCC(=O)O,O=C(O)COc1cccc2ccccc12,canonical,drugs,O=C(O)COc1cccc2ccccc12,GEOM_HSQC_matched/O=C(O)COc1cccc2ccccc12.pickle
train,4225,32221,C1=CC=C2C(=C1)C=NN2,c1ccc2[nH]ncc2c1,canonical,qm9,c1ccc2[nH]ncc2c1,GEOM_HSQC_matched/c1ccc2[nH]ncc2c1.pickle
train,4230,32228,C1=CC=C(C=C1)S(=O)(=O)CC#N,N#CCS(=O)(=O)c1ccccc1,canonical,drugs,N#CCS(=O)(=O)c1ccccc1,GEOM_HSQC_matched/N#CCS(=O)(=O)c1ccccc1.pickle
train,4234,32239,C1=CC=C(C=C1)C2=C(N=CN2)C3=CC=CC=C3,c1ccc(-c2nc[nH]c2-c2ccccc2)cc1,canonical,drugs,c1ccc(-c2nc[nH]c2-c2ccccc2)cc1,GEOM_HSQC_matched/c1ccc(-c2nc[nH]c2-c2ccccc2)cc1.pickle
train,4254,32276,C1=CC=C2C(=C1)C(=O)C3=C(C=CC(=C3C2=O)O)[N+](=O)[O-],O=C1c2ccccc2C(=O)c2c([N+](=O)[O-])ccc(O)c21,canonical,drugs,O=C1c2ccccc2C(=O)c2c([N+](=O)[O-])ccc(O)c21,GEOM_HSQC_matched/O=C1c2ccccc2C(=O)c2c([N+](=O)[O-])ccc(O)c21.pickle
