nmr_graph_idx,nmr_smiles,geom_smiles,geom_original_smiles,similarity,source
14988,Cc1ccc(C(=O)Nc2cc(C)on2)cc1,Cc1cc(NC(=O)c2ccc(Cl)cc2)no1,Cc1cc(NC(=O)c2ccc(Cl)cc2)no1,0.7941176470588235,drugs
14988,Cc1ccc(C(=O)Nc2cc(C)on2)cc1,Cc1cc(NC(=O)c2ccc(F)cc2)no1,Cc1cc(NC(=O)c2ccc(F)cc2)no1,0.7714285714285715,drugs
14988,Cc1ccc(C(=O)Nc2cc(C)on2)cc1,Cc1cc(NC(=O)c2ccccc2)no1,Cc1cc(NC(=O)c2ccccc2)no1,0.7647058823529411,drugs
15043,Cc1cnc(N2CCOCC2)[nH]c1=O,Cc1nc(N2CCOCC2)[nH]c(=O)c1C,Cc1nc(N2CCOCC2)[nH]c(=O)c1C,0.6052631578947368,drugs
15049,CC(C)C(=O)N1CCOCC1,CC(C)C(N)C(=O)N1CCOCC1,CC(C)C(N)C(=O)N1CCOCC1,0.6428571428571429,drugs
15049,CC(C)C(=O)N1CCOCC1,CC(C)C(=O)N1CCC1,CC(C)C(=O)N1CCC1,0.625,qm9
15077,CCOC(=O)c1c(C)nc2nonc2c1N,COC(=O)c1c(C)nc2nonc2c1N,COC(=O)c1c(C)nc2nonc2c1N,0.7631578947368421,drugs
15077,CCOC(=O)c1c(C)nc2nonc2c1N,CC(=O)c1c(C)nc2nonc2c1N,CC(=O)c1c(C)nc2nonc2c1N,0.7027027027027027,drugs
15090,CNc1nonc1O,CNc1nonc1NC,CNc1nonc1NC,0.65,qm9
15093,Oc1nonc1N1CCCCC1,Nc1nonc1N1CCCCC1,Nc1nonc1N1CCCCC1,0.6071428571428571,drugs
15096,N#Cc1nonc1O,N#Cc1nonc1C#N,N#Cc1nonc1C#N,0.65,qm9
15098,CCCOc1nonc1N,CCOc1nonc1N,CCOc1nonc1N,0.7307692307692307,qm9
15108,CCOc1nonc1C#N,COc1nonc1C#N,COc1nonc1C#N,0.6428571428571429,qm9
15194,Cc1c(CCC(=O)O)[nH]c2ccccc12,CC(=O)OCCc1[nH]c2ccccc2c1C,CC(=O)OCCc1[nH]c2ccccc2c1C,0.625,drugs
15196,CCCc1c(C)[nH]c2ccccc12,CCCc1c(C)[nH]c2ccccc2c1=O,CCCc1c(C)[nH]c2ccccc2c1=O,0.75,drugs
15196,CCCc1c(C)[nH]c2ccccc12,Cc1[nH]c2ccccc2c1CCN,Cc1[nH]c2ccccc2c1CCN,0.7096774193548387,drugs
15196,CCCc1c(C)[nH]c2ccccc12,Cc1[nH]c2ccccc2c1CCO,Cc1[nH]c2ccccc2c1CCO,0.7096774193548387,drugs
15198,N=C(N)NCCCC1=NCCc2c1[nH]c1ccccc21,CCCCCCCCC1=NCCc2c1[nH]c1ccccc21,CCCCCCCCC1=NCCc2c1[nH]c1ccccc21,0.6078431372549019,drugs
15202,Cc1ccc(S(=O)(=O)c2ccc(C)cn2)cc1,Cc1ccc(S(=O)(=O)c2ccc([N+](=O)[O-])cn2)cc1,Cc1ccc(S(=O)(=O)c2ccc([N+](=O)[O-])cn2)cc1,0.6764705882352942,drugs
15246,CC(C)(C#N)OC(=O)Cl,CC(C)(C#N)OC(N)=O,CC(C)(C#N)OC(N)=O,0.6,qm9
15275,O=C(Cl)c1ccc(OCc2ccccc2)cc1,O=C(O)c1ccc(OCc2ccccc2)cc1,O=C(O)c1ccc(OCc2ccccc2)cc1,0.7419354838709677,drugs
15275,O=C(Cl)c1ccc(OCc2ccccc2)cc1,NNC(=O)c1ccc(OCc2ccccc2)cc1,NNC(=O)c1ccc(OCc2ccccc2)cc1,0.6571428571428571,drugs
15299,CCOC(=O)Cn1c(=S)[nH]c2sc3c(c2c1=O)CCC3,CCn1c(=S)[nH]c2sc3c(c2c1=O)CCCCC3,CCn1c(=S)[nH]c2sc3c(c2c1=O)CCCCC3,0.6470588235294118,drugs
15299,CCOC(=O)Cn1c(=S)[nH]c2sc3c(c2c1=O)CCC3,CCCn1c(=S)[nH]c2sc3c(c2c1=O)CCCC3,CCCn1c(=S)[nH]c2sc3c(c2c1=O)CCCC3,0.6346153846153846,drugs
15299,CCOC(=O)Cn1c(=S)[nH]c2sc3c(c2c1=O)CCC3,COCCn1c(=S)[nH]c2sc3c(c2c1=O)CCCC3,COCCn1c(=S)[nH]c2sc3c(c2c1=O)CCCC3,0.6,drugs
15300,CCOC(=O)Cn1c(=S)[nH]c2sc3c(c2c1=O)CCCC3,COCCCn1c(=S)[nH]c2sc3c(c2c1=O)CCCC3,COCCCn1c(=S)[nH]c2sc3c(c2c1=O)CCCC3,0.6071428571428571,drugs
15320,OC(c1ccccc1)c1ccccc1,[O-][n+]1ccc(C(O)c2ccccc2)cc1,[O-][n+]1ccc(C(O)c2ccccc2)cc1,0.6363636363636364,drugs
15320,OC(c1ccccc1)c1ccccc1,OC(c1ccccc1)c1cccnc1,OC(c1ccccc1)c1cccnc1,0.6086956521739131,drugs
15324,OC(c1ccccc1)(c1ccccc1)c1ccccc1,OC(c1ccccc1)(c1ccccc1)c1ccncc1,OC(c1ccccc1)(c1ccccc1)c1ccncc1,0.7,drugs
15426,c1ccc(-c2nnc(-c3ccccc3)[nH]2)cc1,O=c1[nH]c(-c2ccccc2)nnc1-c1ccccc1,O=c1[nH]c(-c2ccccc2)nnc1-c1ccccc1,0.6153846153846154,drugs
15436,CC1=CCOC(C=O)C1,CC1=CCO[C@H](C=O)C1,CC1=CCO[C@H](C=O)C1,1.0,qm9
15443,CCOc1nnc(NC(=O)c2ccccc2)s1,CCSc1nnc(NC(=O)c2ccccc2)s1,CCSc1nnc(NC(=O)c2ccccc2)s1,0.6,drugs
15453,Nc1ccc(N)c2c1C(=O)c1ccccc1C2=O,COc1ccc(N)c2c1C(=O)c1ccccc1C2=O,COc1ccc(N)c2c1C(=O)c1ccccc1C2=O,0.6785714285714286,drugs
15464,CC1(C)OC(=O)CC1O,CC1(C)OC(=O)C[C@H]1O,CC1(C)OC(=O)C[C@H]1O,1.0,qm9
15470,CCNc1ccc(NCC)c2c1C(=O)c1ccccc1C2=O,CCNc1ccc2noc3c2c1C(=O)c1ccccc1-3,CCNc1ccc2noc3c2c1C(=O)c1ccccc1-3,0.6,drugs
15472,O=C1c2ccccc2C(=O)c2cc(CCl)ccc21,CCc1ccc2c(c1)C(=O)c1ccccc1C2=O,CCc1ccc2c(c1)C(=O)c1ccccc1C2=O,0.6551724137931034,drugs
15478,Cc1ccccc1-c1ccccc1C,Cc1ccccc1-c1ccccc1N,Cc1ccccc1-c1ccccc1N,0.6842105263157895,drugs
15531,O=Cc1ccc(N2CCOCC2)o1,O=Cc1ccc(N2CCCC2)o1,O=Cc1ccc(N2CCCC2)o1,0.7333333333333333,drugs
15531,O=Cc1ccc(N2CCOCC2)o1,CC1CCN(c2ccc(C=O)o2)CC1,CC1CCN(c2ccc(C=O)o2)CC1,0.6285714285714286,drugs
15535,CS(=O)(=O)N1c2ccccc2NC(=O)CC1c1ccc(Br)cc1,CC1CC(=O)Nc2ccccc2N1S(=O)(=O)c1ccc(Br)cc1,CC1CC(=O)Nc2ccccc2N1S(=O)(=O)c1ccc(Br)cc1,0.62,drugs
15541,COC(=O)c1cnn(-c2ccccc2)c1C(=O)OC,COC(=O)c1cnn(-c2ccccc2)c1C(OC)OC,COC(=O)c1cnn(-c2ccccc2)c1C(OC)OC,0.6585365853658537,drugs
15558,CC(=O)O[C@H]1CC[C@H](C)CC1,CC(=O)O[C@H]1C[C@H](C)C1,CC(=O)O[C@H]1C[C@H](C)C1,0.625,qm9
15560,CC(=O)OC1(C)CCCCC1,CC(=O)OC1(C)CCC1,CC(=O)OC1(C)CCC1,0.8571428571428571,qm9
15562,CC(=O)OC1CCCCC1=O,CC(=O)O[C@H]1CCC1=O,CC(=O)O[C@H]1CCC1=O,0.7407407407407407,qm9
15563,CC(=O)OC1C=C(C)CCC1,CO[C@@H]1C=C(C)CCC1,CO[C@@H]1C=C(C)CCC1,0.6,qm9
15565,CC(=O)O[C@@H]1CCC[C@H]1C,CC(=O)O[C@@H]1CC[C@@H]1C,CC(=O)O[C@@H]1CC[C@@H]1C,0.75,qm9
15565,CC(=O)O[C@@H]1CCC[C@H]1C,CC(=O)O[C@@H]1C[C@@H]1C,CC(=O)O[C@@H]1C[C@@H]1C,0.625,qm9
15567,CC1=C(n2nnc([N+](=O)[O-])n2)C(c2ccccc2)C(C#N)=C(N)O1,CC1=C(n2nnc([N+](=O)[O-])n2)C(c2cccnc2)C(C#N)=C(N)O1,CC1=C(n2nnc([N+](=O)[O-])n2)C(c2cccnc2)C(C#N)=C(N)O1,0.8214285714285714,drugs
15577,CNc1cccc(NC)c1,CNc1cccc(C)c1,CNc1cccc(C)c1,0.7,qm9
15577,CNc1cccc(NC)c1,CNc1cccc(F)c1,CNc1cccc(F)c1,0.6666666666666666,qm9
15577,CNc1cccc(NC)c1,CNc1cccc(N)c1,CNc1cccc(N)c1,0.6666666666666666,qm9
15585,Cn1c(C(=O)O)cc2ccccc21,Cn1c(C(=O)O)cc2cc(F)ccc21,Cn1c(C(=O)O)cc2cc(F)ccc21,0.6176470588235294,drugs
15588,CCn1c2ccccc2c2ccccc21,CCn1c2ccccc2c(=O)c2ccccc21,CCn1c2ccccc2c(=O)c2ccccc21,0.75,drugs
15588,CCn1c2ccccc2c2ccccc21,CCn1c2ccccc2c2cc(N)ccc21,CCn1c2ccccc2c2cc(N)ccc21,0.6785714285714286,drugs
15592,CCn1c2ccccc2c2cc(C=O)ccc21,CCn1c2ccccc2c2cc(/C=N/O)ccc21,CCn1c2ccccc2c2cc(/C=N/O)ccc21,0.6666666666666666,drugs
15593,CNC(=O)Oc1ccc2c(c1)C1(C)CCN(C)C1N2C,CNC(=O)Oc1ccc2c(c1)C1(C)CC[NH+](C)C1N2C,CNC(=O)Oc1ccc2c(c1)C1(C)CC[NH+](C)C1N2C,0.660377358490566,drugs
15593,CNC(=O)Oc1ccc2c(c1)C1(C)CCN(C)C1N2C,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CC[NH+](C)[C@@H]1N2C,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CC[NH+](C)[C@@H]1N2C,0.660377358490566,drugs
15593,CNC(=O)Oc1ccc2c(c1)C1(C)CCN(C)C1N2C,CNC(=O)Oc1ccc2c(c1)C1(C)CCN(C)C1[NH+]2C,CNC(=O)Oc1ccc2c(c1)C1(C)CCN(C)C1[NH+]2C,0.6071428571428571,drugs
15596,Cc1ccc(Nc2ccc(C)cc2)cc1,Cc1ccc(Nc2cc(C)c(O)c(C)c2)cc1,Cc1ccc(Nc2cc(C)c(O)c(C)c2)cc1,0.6086956521739131,drugs
15598,O=C(O)c1ccccc1Nc1ccccc1,COC(=O)c1ccccc1Nc1ccccc1,COC(=O)c1ccccc1Nc1ccccc1,0.6666666666666666,drugs
15599,Nc1cc(Cl)ccc1Nc1ccccc1C(=O)O,O=C(O)c1ccccc1Nc1cc(Cl)ccc1C(=O)O,O=C(O)c1ccccc1Nc1cc(Cl)ccc1C(=O)O,0.7222222222222222,drugs
15599,Nc1cc(Cl)ccc1Nc1ccccc1C(=O)O,O=C(O)c1ccccc1Nc1ccccc1C(=O)O,O=C(O)c1ccccc1Nc1ccccc1C(=O)O,0.6060606060606061,drugs
15603,O=Cc1cc2c3c(c1O)CCCN3CCC2,COc1c(C=O)cc2c3c1CCCN3CCC2,COc1c(C=O)cc2c3c1CCCN3CCC2,0.6341463414634146,drugs
15609,Cc1cccc(I)c1C,Cc1cccc(C)c1C,Cc1cccc(C)c1C,0.6111111111111112,qm9
15623,C[C@H]1CC(=O)N2CCC[C@H]2C1,C[C@@H]1CC(=O)N2C[C@@H]2C1,C[C@@H]1CC(=O)N2C[C@@H]2C1,0.6,qm9
15635,CN1CCc2ccoc2C1,CN1Cc2ccoc2C1,CN1Cc2ccoc2C1,0.6785714285714286,qm9
15645,O=Cc1ccc(N2CCOCC2)cc1,O=Cc1ccc(N2CCCCC2)cc1,O=Cc1ccc(N2CCCCC2)cc1,0.6785714285714286,drugs
15645,O=Cc1ccc(N2CCOCC2)cc1,O=Cc1ccc(N2CCCCCC2)cc1,O=Cc1ccc(N2CCCCCC2)cc1,0.6785714285714286,drugs
15645,O=Cc1ccc(N2CCOCC2)cc1,CN1CCN(c2ccc(C=O)cc2)CC1,CN1CCN(c2ccc(C=O)cc2)CC1,0.6333333333333333,drugs
15648,Brc1ccccc1N1CCOCC1,Nc1ccccc1N1CCOCC1,Nc1ccccc1N1CCOCC1,0.6,drugs
15649,N#CCc1ccccc1N1CCOCC1,OCc1ccccc1N1CCOCC1,OCc1ccccc1N1CCOCC1,0.6285714285714286,drugs
15651,O=[N+]([O-])c1ccc(N2CCOCC2)cc1,O=[N+]([O-])c1ccc(N2CCOCC2)cn1,O=[N+]([O-])c1ccc(N2CCOCC2)cn1,0.6111111111111112,drugs
15655,O=[N+]([O-])c1ccccc1N1CCOCC1,O=[N+]([O-])c1cc(Cl)ccc1N1CCOCC1,O=[N+]([O-])c1cc(Cl)ccc1N1CCOCC1,0.631578947368421,drugs
15655,O=[N+]([O-])c1ccccc1N1CCOCC1,O=[N+]([O-])c1ccc(Cl)cc1N1CCOCC1,O=[N+]([O-])c1ccc(Cl)cc1N1CCOCC1,0.631578947368421,drugs
15657,CC1CCCCN(C)C1=O,C[C@H]1CCCN(C)C1=O,C[C@H]1CCCN(C)C1=O,0.8695652173913043,qm9
15657,CC1CCCCN(C)C1=O,C[C@H]1CCN(C)C1=O,C[C@H]1CCN(C)C1=O,0.7083333333333334,qm9
15661,O=C1CC2C=CCC2N1,O=C1C[C@H]2C=CC[C@H]2N1,O=C1C[C@H]2C=CC[C@H]2N1,1.0,qm9
15672,CC1CCC(=O)N1C,C[C@H]1CCC(=O)N1C,C[C@H]1CCC(=O)N1C,1.0,qm9
15672,CC1CCC(=O)N1C,C[C@H]1CCCC(=O)N1C,C[C@H]1CCCC(=O)N1C,0.7391304347826086,qm9
15681,O=C1C=CC2CCCN12,O=C1C=C[C@H]2CCCN12,O=C1C=C[C@H]2CCCN12,1.0,qm9
15681,O=C1C=CC2CCCN12,O=C1C=C[C@H]2CCN12,O=C1C=C[C@H]2CCN12,0.76,qm9
15706,CSCCOc1ccc([N+](=O)[O-])cc1,C[N+](C)(C)CCOc1ccc([N+](=O)[O-])cc1,C[N+](C)(C)CCOc1ccc([N+](=O)[O-])cc1,0.6285714285714286,drugs
15710,CCCCNc1ccc([N+](=O)[O-])cc1,[NH3+]CCNc1ccc([N+](=O)[O-])cc1,[NH3+]CCNc1ccc([N+](=O)[O-])cc1,0.6363636363636364,drugs
15711,O=[N+]([O-])c1ccc(Cc2ccccc2)cc1,O=[N+]([O-])c1ccc(Cc2ccncc2)cc1,O=[N+]([O-])c1ccc(Cc2ccncc2)cc1,0.6551724137931034,drugs
15741,c1ccc(-c2csnn2)cc1,Cc1ccc(-c2csnn2)cc1,Cc1ccc(-c2csnn2)cc1,0.6296296296296297,drugs
15743,Nc1ccccc1-c1csnn1,Brc1ccccc1-c1csnn1,Brc1ccccc1-c1csnn1,0.6129032258064516,drugs
15762,COc1ccc(C(C)=O)c2ccccc12,COc1ccc(C(C)=O)c2c(O)cccc12,COc1ccc(C(C)=O)c2c(O)cccc12,0.6285714285714286,drugs
15773,CC1(C)Cc2c(sc(NC=O)c2C#N)C(C)(C)N1,CC(=O)Nc1sc2c(c1C#N)CC(C)(C)NC2(C)C,CC(=O)Nc1sc2c(c1C#N)CC(C)(C)NC2(C)C,0.6888888888888889,drugs
15773,CC1(C)Cc2c(sc(NC=O)c2C#N)C(C)(C)N1,CCC(=O)Nc1sc2c(c1C#N)CC(C)(C)NC2(C)C,CCC(=O)Nc1sc2c(c1C#N)CC(C)(C)NC2(C)C,0.6458333333333334,drugs
15773,CC1(C)Cc2c(sc(NC=O)c2C#N)C(C)(C)N1,CC1(C)Cc2c(sc(N)c2C#N)C(C)(C)N1,CC1(C)Cc2c(sc(N)c2C#N)C(C)(C)N1,0.6046511627906976,drugs
15793,O=C1OC(CO)C=C1O,CC1=C[C@@H](CO)OC1=O,CC1=C[C@@H](CO)OC1=O,0.6071428571428571,qm9
15816,OC1C=CCCC1,O[C@@H]1C=CCCC1,O[C@@H]1C=CCCC1,1.0,qm9
15816,OC1C=CCCC1,O[C@@H]1C=CCCCC1,O[C@@H]1C=CCCCC1,0.8421052631578947,qm9
15816,OC1C=CCCC1,O[C@@H]1C=CCCCCC1,O[C@@H]1C=CCCCCC1,0.8,qm9
15817,OC1CC=CCC1,O[C@@H]1CC=CCC1,O[C@@H]1CC=CCC1,1.0,qm9
15817,OC1CC=CCC1,OC1CCC=CCC1,OC1CCC=CCC1,0.7058823529411765,qm9
15817,OC1CC=CCC1,O[C@@H]1CC=CCCC1,O[C@@H]1CC=CCCC1,0.7,qm9
15833,O=CC1CC=CCC1,O=C[C@@H]1CC=CCC1,O=C[C@@H]1CC=CCC1,1.0,qm9
15833,O=CC1CC=CCC1,O=CC1CCC=CCC1,O=CC1CCC=CCC1,0.75,qm9
15833,O=CC1CC=CCC1,O=C[C@@H]1CC=CCCC1,O=C[C@@H]1CC=CCCC1,0.7391304347826086,qm9
15837,CCC1CC=CCC1,CC[C@@H]1CC=CCC1,CC[C@@H]1CC=CCC1,1.0,qm9
15837,CCC1CC=CCC1,CCC1CCC=CCC1,CCC1CCC=CCC1,0.75,qm9
15837,CCC1CC=CCC1,CC[C@@H]1CC=CCCC1,CC[C@@H]1CC=CCCC1,0.7391304347826086,qm9
15858,COc1nc2ccccn2c(=O)c1C,Cc1c(O)nc2ccccn2c1=O,Cc1c(O)nc2ccccn2c1=O,0.6216216216216216,drugs
15872,C/C=C/C(=O)NC(C)CC,CC[C@@H](C)NC(=O)C=O,CC[C@@H](C)NC(=O)C=O,0.6296296296296297,qm9
15878,CC(=O)Nc1ccccc1C,CC(=O)Nc1ccccc1O,CC(=O)Nc1ccccc1O,0.6296296296296297,drugs
15889,CC(=O)OCC(=O)O,CC(=O)COC(C)=O,CC(=O)COC(C)=O,0.631578947368421,qm9
15897,CC1COC(=O)C1,C[C@H]1COC(=O)C1,C[C@H]1COC(=O)C1,1.0,qm9
15897,CC1COC(=O)C1,C[C@H]1COCOC(=O)C1,C[C@H]1COCOC(=O)C1,0.6666666666666666,qm9
15897,CC1COC(=O)C1,C[C@@H]1CC(=O)OC[C@@H]1C,C[C@H]1COC(=O)C[C@H]1C,0.6086956521739131,qm9
15898,CCC1CCC(=O)O1,CC[C@H]1CCC(=O)O1,CC[C@H]1CCC(=O)O1,1.0,qm9
15898,CCC1CCC(=O)O1,CC[C@H]1CCCC(=O)O1,CC[C@H]1CCCC(=O)O1,0.76,qm9
15898,CCC1CCC(=O)O1,CCC[C@H]1CCC(=O)O1,CCC[C@H]1CCC(=O)O1,0.6923076923076923,qm9
15899,CCCC1CCC(=O)O1,O=C1CC[C@H](CCO)O1,O=C1CC[C@H](CCO)O1,0.6428571428571429,qm9
15903,O=C1OCCC1O,O=C1OCC[C@@H]1O,O=C1OCC[C@@H]1O,1.0,qm9
15903,O=C1OCCC1O,O=C1OCCC[C@@H]1O,O=C1OCCC[C@@H]1O,0.7272727272727273,qm9
15903,O=C1OCCC1O,O=C1OCCCC[C@@H]1O,O=C1OCCCC[C@@H]1O,0.6956521739130435,qm9
15904,O=C1CCC(CO)O1,O=C1CC[C@H](CO)O1,O=C1CC[C@H](CO)O1,1.0,qm9
15904,O=C1CCC(CO)O1,O=C1CCC[C@H](CO)O1,O=C1CCC[C@H](CO)O1,0.76,qm9
15905,CC1(C)COC(=O)C1O,CC1(C)COC(=O)[C@H]1O,CC1(C)COC(=O)[C@H]1O,1.0,qm9
15905,CC1(C)COC(=O)C1O,C[C@@]1(O)COC(=O)[C@H]1O,C[C@@]1(O)COC(=O)[C@H]1O,0.6538461538461539,qm9
15906,O=C1OC[C@@H](O)[C@H]1O,O=C1OC[C@H](O)[C@@H]1O,O=C1OC[C@H](O)[C@@H]1O,1.0,qm9
15906,O=C1OC[C@@H](O)[C@H]1O,C[C@H]1COC(=O)[C@H]1O,C[C@H]1COC(=O)[C@H]1O,0.6086956521739131,qm9
15906,O=C1OC[C@@H](O)[C@H]1O,O=C1OC[C@@H]2O[C@@H]2[C@@H]1O,O=C1OC[C@@H]2O[C@@H]2[C@@H]1O,0.6,qm9
15907,CC(=O)C1CCOC1=O,CC(=O)[C@H]1CCOC1=O,CC(=O)[C@H]1CCOC1=O,1.0,qm9
15907,CC(=O)C1CCOC1=O,CC(=O)[C@H]1COC1=O,CC(=O)[C@H]1COC1=O,0.64,qm9
15907,CC(=O)C1CCOC1=O,CC(=O)[C@H]1CCO[C]1[NH],CC(=O)[C@H]1CCO[C]1[NH],0.6296296296296297,qm9
15909,C=C1CC(CO)OC1=O,O=C1C[C@H](CO)OC1=O,O=C1C[C@H](CO)OC1=O,0.6296296296296297,qm9
15916,O=C1C=CCO1,O=C1C=CC=CCO1,O=C1C=CC=CCO1,0.6666666666666666,qm9
15916,O=C1C=CCO1,O=C1C=CCOCO1,O=C1C=CCOCO1,0.6363636363636364,qm9
15920,O=C1C=CC(CO)O1,CC[C@@H]1C=CC(=O)O1,CC[C@@H]1C=CC(=O)O1,0.6153846153846154,qm9
15923,CC1(O)CCOC(=O)C1,C[C@@]1(O)CCOC(=O)C1,C[C@@]1(O)CCOC(=O)C1,1.0,qm9
15923,CC1(O)CCOC(=O)C1,C[C@@]1(O)COC(=O)C1,C[C@@]1(O)COC(=O)C1,0.6153846153846154,qm9
15923,CC1(O)CCOC(=O)C1,CC1(C)CCOC(=O)C1,CC1(C)CCOC(=O)C1,0.6153846153846154,qm9
15925,CCOC(=O)Nc1sccc1C(=O)O,CCOC(=O)Nc1sccc1C(N)=O,CCOC(=O)Nc1sccc1C(N)=O,0.75,drugs
15927,c1ccc(-c2ncco2)cc1,c1coc2nccc-2c1,c1coc2nccc-2c1,0.7083333333333334,qm9
15929,Cc1oc(-c2ccccc2)nc1C#N,CNc1oc(-c2ccccc2)nc1C#N,CNc1oc(-c2ccccc2)nc1C#N,0.6388888888888888,drugs
15929,Cc1oc(-c2ccccc2)nc1C#N,CN(C)c1oc(-c2ccccc2)nc1C#N,CN(C)c1oc(-c2ccccc2)nc1C#N,0.6388888888888888,drugs
15931,COc1ccc(-c2cnc(-c3ccccc3)o2)cc1,COc1ccc(-c2nnc(-c3ccccc3)o2)cc1,COc1ccc(-c2nnc(-c3ccccc3)o2)cc1,0.6285714285714286,drugs
15933,CCOc1cnc(-c2ccccc2)o1,CCOc1cnc(-c2ccc(Cl)cc2)o1,CCOc1cnc(-c2ccc(Cl)cc2)o1,0.7058823529411765,drugs
15933,CCOc1cnc(-c2ccccc2)o1,CCOc1cnc(-c2ccc(OC)cc2)o1,CCOc1cnc(-c2ccc(OC)cc2)o1,0.6857142857142857,drugs
15933,CCOc1cnc(-c2ccccc2)o1,CCOc1cnc(-c2ccccc2F)o1,CCOc1cnc(-c2ccccc2F)o1,0.6216216216216216,drugs
15951,C1=CC(OC2C=CCC2)CC1,C1=C[C@@H](OC2CC2)CC1,C1=C[C@@H](OC2CC2)CC1,0.75,qm9
15952,O=C1CCCC1=C1CCCC1,O=C1CCC2=C1CCC2,O=C1CCC2=C1CCC2,0.7894736842105263,qm9
15959,CC(C)C(O)c1ccccc1,C[C@@H]([NH3+])[C@@H](O)c1ccccc1,C[C@@H]([NH3+])[C@@H](O)c1ccccc1,0.6521739130434783,drugs
15960,CCCC(O)c1ccccc1,CN(C)CCC(O)c1ccccc1,CN(C)CCC(O)c1ccccc1,0.6071428571428571,drugs
15973,OC1(c2ccc(Cl)cc2)CCNCC1,OC1(c2ccc(Br)cc2)CCNCC1,OC1(c2ccc(Br)cc2)CCNCC1,0.6551724137931034,drugs
15984,N#Cc1ccc(C#N)cc1,Cc1ccc(C#N)cc1,Cc1ccc(C#N)cc1,0.6875,qm9
15984,N#Cc1ccc(C#N)cc1,N#Cc1ccc(F)cc1,N#Cc1ccc(F)cc1,0.6875,qm9
15984,N#Cc1ccc(C#N)cc1,N#Cc1ccc(N)cc1,N#Cc1ccc(N)cc1,0.6875,qm9
15993,N[C@@H]1CCCC[C@@H]1N,N[C@@H]1CCCC[C@H]1N,N[C@@H]1CCCC[C@H]1N,1.0,drugs
15996,O[C@@H]1CCCC[C@H]1O,O[C@@H]1CCCC[C@@H]1O,O[C@H]1CCCC[C@H]1O,1.0,qm9
15996,O[C@@H]1CCCC[C@H]1O,O[C@@H]1CCCCC[C@@H]1O,O[C@H]1CCCCC[C@H]1O,0.9090909090909091,qm9
15996,O[C@@H]1CCCC[C@H]1O,O[C@@H]1CCC[C@@H]1O,O[C@H]1CCC[C@H]1O,0.8181818181818182,qm9
16009,OC1CC(O)CC(O)C1,O[C@H]1C[C@@H](O)C[C@@H](O)C1,O[C@H]1C[C@@H](O)C[C@@H](O)C1,1.0,qm9
16009,OC1CC(O)CC(O)C1,O[C@@H]1CC[C@H](O)C1,O[C@H]1CC[C@@H](O)C1,0.6363636363636364,qm9
16009,OC1CC(O)CC(O)C1,O[C@H]1C[C@@H](O)[C@@H](O)C1,O[C@H]1C[C@@H](O)C[C@H]1O,0.6363636363636364,qm9
16010,NCc1cccc(N)c1,Nc1cccc(CO)c1,Nc1cccc(CO)c1,0.625,qm9
16012,OC[C@H]1CC[C@H](CO)CC1,OC[C@H]1CC[C@@H](O)CC1,OC[C@H]1CC[C@@H](O)CC1,0.7333333333333333,qm9
16012,OC[C@H]1CC[C@H](CO)CC1,OC[C@@H]1CC[C@H](CO)C1,OC[C@H]1CC[C@@H](CO)C1,0.7142857142857143,qm9
16012,OC[C@H]1CC[C@H](CO)CC1,C[C@H]1CC[C@@H](CO)CC1,C[C@H]1CC[C@@H](CO)CC1,0.6875,qm9
16026,C[C@H]1CC[C@H](O)CC1,C[C@H]1CC[C@@H](O)CC1,C[C@H]1CC[C@@H](O)CC1,1.0,qm9
16026,C[C@H]1CC[C@H](O)CC1,C[C@H]1CCC[C@@H](O)CC1,C[C@H]1CCC[C@@H](O)CC1,0.7647058823529411,qm9
16027,CC12CCC3C(CCC4CC(=O)CCC43C)C1CCC2O,C[C@]12CCC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,C[C@]12CC[C@H]3[C@@H](CC[C@H]4CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,1.0,drugs
16027,CC12CCC3C(CCC4CC(=O)CCC43C)C1CCC2O,C[C@]12CC(=O)CC1CCC1C2CC[C@@]2(C)C1CC[C@@H]2O,C[C@]12CC(=O)CC1CCC1C2CC[C@@]2(C)C1CC[C@@H]2O,0.775,drugs
16027,CC12CCC3C(CCC4CC(=O)CCC43C)C1CCC2O,CC12CCC3C(CCC4C/C(=N/O)CCC43C)C1CCC2O,CC12CCC3C(CCC4C/C(=N/O)CCC43C)C1CCC2O,0.6818181818181818,drugs
16036,CN(Cc1cc(Br)cc(Br)c1N)C1CCCCC1,CN(Cc1cc(Br)cc(Br)c1[NH3+])C1CCCCC1,CN(Cc1cc(Br)cc(Br)c1[NH3+])C1CCCCC1,0.717948717948718,drugs
16039,C[C@@H]1C[C@@H](O)[C@@H](O)CO1,C[C@H]1C[C@@H](O)[C@@H](O)CO1,C[C@H]1C[C@@H](O)[C@@H](O)CO1,1.0,qm9
16039,C[C@@H]1C[C@@H](O)[C@@H](O)CO1,C[C@@H]1C[C@H](C)OC[C@@H]1O,C[C@H]1C[C@@H](C)[C@@H](O)CO1,0.6818181818181818,qm9
